order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,products,product_features,price,sales,product_cost,quantity,discount,profit,shipping_cost,order_priority,year,days_delayed,gross_margin
ID-2011-56969,2011-02-25,2011-03-03,"Standard Class","Fred McMath",Consumer,Hubei,China,APAC,"North Asia",TEC-PH-10004281,Technology,Phones,"Samsung Audio Dock",Cordless,-2.640,1527.12,870.480,9,0,656.6400000000001,172.32,Medium,2011,78,42.999
AG-2011-8180,2011-02-25,2011-02-25,"Same Day","Rose O'Brian",Consumer,Alger,Algeria,Africa,Africa,OFF-ELD-10000845,"Office Supplies",Storage,"Eldon Lockers","Wire Frame",86.380,393.96,315.180,2,0,78.78,110.6,Critical,2011,0,19.997
AG-2011-8180,2011-02-25,2011-02-25,"Same Day","Rose O'Brian",Consumer,Alger,Algeria,Africa,Africa,OFF-SAN-10001681,"Office Supplies",Paper,"SanDisk Computer Printout Paper","8.5 x 11",6.640,339.3,302.100,10,0,37.2,27.29,Critical,2011,0,10.964
AG-2011-8180,2011-02-25,2011-02-25,"Same Day","Rose O'Brian",Consumer,Alger,Algeria,Africa,Africa,OFF-ADV-10004598,"Office Supplies",Fasteners,"Advantus Paper Clips",Metal,-8.680,53.52,40.680,4,0,12.84,22.06,Critical,2011,0,23.991
MX-2011-131352,2011-02-25,2011-02-28,"Second Class","Mike Kennedy",Consumer,"Pinar del Río",Cuba,LATAM,Caribbean,FUR-FU-10003237,Furniture,Furnishings,"Eldon Stacking Tray",Durable,-1.084,57.05999999999999,50.220,3,0,6.839999999999999,20.104,Critical,2011,3,11.987
CG-2011-6540,2011-02-25,2011-02-27,"Second Class","Tracy Hopkins","Home Office",Orientale,"Democratic Republic of the Congo",Africa,Africa,OFF-STO-10000347,"Office Supplies",Fasteners,"Stockwell Clamps","Assorted Sizes",-2.450,97.74,63.540,6,0,34.2,18.74,High,2011,2,34.991
MX-2011-114909,2011-02-25,2011-03-01,"Standard Class","Emily Grady",Consumer,Guatemala,Guatemala,LATAM,Central,TEC-CO-10001177,Technology,Copiers,"HP Fax and Copier",Color,101.727,231.97512,188.280,2,0.002,43.69512,14.261,Medium,2011,76,18.836
US-2011-137680,2011-02-25,2011-03-02,"Standard Class","Jennifer Halladay",Consumer,Oregon,"United States",US,West,OFF-PA-10000174,"Office Supplies",Paper,"Message Book","200 Dupl. Sets/Book",5.854,32.896,21.794,4,0.2,11.102399999999996,2.37,High,2011,77,33.749
AG-2011-8180,2011-02-25,2011-02-25,"Same Day","Rose O'Brian",Consumer,Alger,Algeria,Africa,Africa,OFF-NOV-10003180,"Office Supplies",Labels,"Novimex Legal Exhibit Labels",Adjustable,6.230,8.370000000000001,7.800,1,0,0.5700000000000001,2.14,Critical,2011,0,6.810
US-2011-137680,2011-02-25,2011-03-02,"Standard Class","Jennifer Halladay",Consumer,Oregon,"United States",US,West,OFF-PA-10000069,"Office Supplies",Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets","500 Sheets per Pack",5.622,22.776000000000003,15.089,3,0.2,7.6869,1.97,High,2011,77,33.750
CG-2011-6540,2011-02-25,2011-02-27,"Second Class","Tracy Hopkins","Home Office",Orientale,"Democratic Republic of the Congo",Africa,Africa,OFF-NOV-10004223,"Office Supplies",Labels,"Novimex Shipping Labels",Adjustable,7.750,8.879999999999999,7.290,1,0,1.59,1.13,High,2011,2,17.905
CG-2011-6540,2011-02-25,2011-02-27,"Second Class","Tracy Hopkins","Home Office",Orientale,"Democratic Republic of the Congo",Africa,Africa,OFF-ACC-10000798,"Office Supplies",Binders,"Acco Hole Reinforcements",Economy,5.960,6.66,6.090,1,0,0.5700000000000001,0.7,High,2011,2,8.559
MX-2011-135440,2011-02-26,2011-02-28,"Second Class","Bill Stewart",Corporate,Matagalpa,Nicaragua,LATAM,Central,TEC-CO-10002063,Technology,Copiers,"Sharp Fax Machine",Color,90.194,988.3194,861.600,5,0.002,126.7194,107.47,Medium,2011,2,12.822
MX-2011-135440,2011-02-26,2011-02-28,"Second Class","Bill Stewart",Corporate,Matagalpa,Nicaragua,LATAM,Central,FUR-BO-10003323,Furniture,Bookcases,"Safco 3-Shelf Cabinet",Mobile,25.848,685.44,404.520,6,0,280.92,88.392,Medium,2011,2,40.984
ID-2011-25735,2011-02-26,2011-03-01,"Second Class","Michael Dominguez",Corporate,Jakarta,Indonesia,APAC,"Southeast Asia",TEC-MA-10001726,Technology,Machines,"Epson Receipt Printer",White,14.185,287.4456,332.550,3,0.17,-45.10440000000001,81.63,Critical,2011,75,-15.691
IT-2011-3203475,2011-02-26,2011-03-04,"Standard Class","Bobby Odegard",Consumer,"North Holland",Netherlands,EU,Central,FUR-FU-10001086,Furniture,Furnishings,"Advantus Frame",Black,49.636,533.3760000000001,533.520,6,0.2,-0.1440000000000054,39.26,Medium,2011,78,-0.027
MX-2011-116246,2011-02-26,2011-03-02,"Second Class","Rob Lucas",Consumer,"San Salvador","El Salvador",LATAM,Central,OFF-ST-10000645,"Office Supplies",Storage,"Tenex File Cart",Industrial,56.121,268.26000000000005,257.580,3,0,10.68,33.299,Medium,2011,76,3.981
IN-2011-43718,2011-02-26,2011-02-28,"First Class","David Flashing",Consumer,Chiba,Japan,APAC,"North Asia",OFF-SU-10003863,"Office Supplies",Supplies,"Kleencut Letter Opener","High Speed",-2.450,79.38,54.000,3,0,25.379999999999995,28.91,Critical,2011,2,31.973
MX-2011-133466,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,"Santiago de Cuba",Cuba,LATAM,Caribbean,FUR-CH-10003354,Furniture,Chairs,"Harbour Creations Swivel Stool",Red,92.681,360.23999999999995,255.780,3,0,104.46,27.399,Medium,2011,76,28.997
US-2011-162012,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,Alagoas,Brazil,LATAM,South,FUR-CH-10001536,Furniture,Chairs,"Harbour Creations Swivel Stool",Red,33.715,144.096,255.780,3,0.6,-111.68399999999995,14.316999999999998,Medium,2011,76,-77.507
MX-2011-133466,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,"Santiago de Cuba",Cuba,LATAM,Caribbean,TEC-PH-10003254,Technology,Phones,"Samsung Office Telephone","Full Size",35.061,177.35999999999996,122.400,4,0,54.96,9.279,Medium,2011,76,30.988
MX-2011-116246,2011-02-26,2011-03-02,"Second Class","Rob Lucas",Consumer,"San Salvador","El Salvador",LATAM,Central,OFF-SU-10003371,"Office Supplies",Supplies,"Elite Shears",Serrated,20.937,58.28,58.280,2,0,0,8.203,Medium,2011,76,0.000
IT-2011-3203475,2011-02-26,2011-03-04,"Standard Class","Bobby Odegard",Consumer,"North Holland",Netherlands,EU,Central,TEC-PH-10002079,Technology,Phones,"Motorola Headset","with Caller ID",32.130,119.61,160.290,3,0.5,-40.67999999999999,7.74,Medium,2011,78,-34.011
IN-2011-15991,2011-02-26,2011-03-02,"Standard Class","Lena Cacioppo",Consumer,Shandong,China,APAC,"North Asia",TEC-AC-10000896,Technology,Accessories,"Belkin Numeric Keypad",Erganomic,51.980,59.25,49.200,1,0,10.05,7.27,High,2011,76,16.962
MX-2011-133466,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,"Santiago de Cuba",Cuba,LATAM,Caribbean,OFF-SU-10004711,"Office Supplies",Supplies,"Acme Trimmer",Serrated,22.663,55.040000000000006,53.400,2,0,1.64,4.857,Medium,2011,76,2.980
MX-2011-135440,2011-02-26,2011-02-28,"Second Class","Bill Stewart",Corporate,Matagalpa,Nicaragua,LATAM,Central,FUR-FU-10000850,Furniture,Furnishings,"Rubbermaid Clock",Black,28.702,66.88000000000001,34.120,2,0,32.760000000000005,4.738,Medium,2011,2,48.983
MX-2011-116246,2011-02-26,2011-03-02,"Second Class","Rob Lucas",Consumer,"San Salvador","El Salvador",LATAM,Central,OFF-AR-10001813,"Office Supplies",Art,"Stanley Markers",Fluorescent,11.746,46.92,29.580,3,0,17.339999999999996,3.894,Medium,2011,76,36.957
MX-2011-133466,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,"Santiago de Cuba",Cuba,LATAM,Caribbean,TEC-AC-10004951,Technology,Accessories,"Memorex Mouse",Erganomic,13.645,51.96,33.300,3,0,18.660000000000004,3.675,Medium,2011,76,35.912
US-2011-162012,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,Alagoas,Brazil,LATAM,South,TEC-PH-10001602,Technology,Phones,"Samsung Office Telephone","Full Size",14.791,70.944,122.400,4,0.6,-51.45599999999998,2.945,Medium,2011,76,-72.530
US-2011-162012,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,Alagoas,Brazil,LATAM,South,OFF-SU-10001554,"Office Supplies",Supplies,"Acme Trimmer",Serrated,8.938,22.016000000000005,53.400,2,0.6,-31.384000000000007,2.07,Medium,2011,76,-142.551
US-2011-162012,2011-02-26,2011-03-02,"Standard Class","Alan Haines",Corporate,Alagoas,Brazil,LATAM,South,TEC-AC-10004715,Technology,Accessories,"Memorex Mouse",Erganomic,5.060,20.784,33.300,3,0.6,-12.516,1.868,Medium,2011,76,-60.219
MX-2011-135440,2011-02-26,2011-02-28,"Second Class","Bill Stewart",Corporate,Matagalpa,Nicaragua,LATAM,Central,OFF-PA-10003301,"Office Supplies",Paper,"Green Bar Parchment Paper",Recycled,10.415,11.06,7.860,1,0,3.2,0.645,Medium,2011,2,28.933
IR-2011-6860,2011-02-27,2011-03-06,"Standard Class","Dennis Kane",Consumer,Bushehr,Iran,EMEA,EMEA,TEC-EPS-10000774,Technology,Machines,"Epson Phone",Red,23.420,624.96,531.360,8,0,93.6,54.7,Medium,2011,79,14.977
ID-2011-72894,2011-02-28,2011-03-03,"First Class","Paul Stevenson","Home Office",Seoul,"South Korea",APAC,"North Asia",OFF-AP-10000675,"Office Supplies",Appliances,"Hamilton Beach Stove",White,34.080,810.72,1410.660,3,0.5,-599.94,236.16,Critical,2011,75,-74.001
ID-2011-72894,2011-02-28,2011-03-03,"First Class","Paul Stevenson","Home Office",Seoul,"South Korea",APAC,"North Asia",FUR-FU-10000815,Furniture,Furnishings,"Eldon Door Stop",Black,-68.212,401.28000000000014,406.500,10,0.2,-5.2200000000000415,108.34,Critical,2011,75,-1.301
MX-2011-156748,2011-02-28,2011-02-28,"Same Day","Sarah Brown",Consumer,"Rio Grande do Sul",Brazil,LATAM,South,TEC-MA-10001859,Technology,Machines,"Okidata Printer",Wireless,114.048,358.00000000000006,247.040,2,0,110.96,64.952,High,2011,0,30.994
ID-2011-72894,2011-02-28,2011-03-03,"First Class","Paul Stevenson","Home Office",Seoul,"South Korea",APAC,"North Asia",OFF-AP-10003275,"Office Supplies",Appliances,"KitchenAid Microwave",Silver,94.745,311.07,535.080,2,0.5,-224.01,60.79,Critical,2011,75,-72.013
ID-2011-72894,2011-02-28,2011-03-03,"First Class","Paul Stevenson","Home Office",Seoul,"South Korea",APAC,"North Asia",FUR-FU-10004074,Furniture,Furnishings,"Advantus Stacking Tray",Erganomic,-30.888,139.94400000000002,133.140,7,0.2,6.803999999999995,50.88,Critical,2011,75,4.862
IN-2011-56213,2011-02-28,2011-03-04,"Second Class","Deborah Brumfield","Home Office","National Capital",Philippines,APAC,"Southeast Asia",TEC-AC-10004081,Technology,Accessories,"Logitech Keyboard",Bluetooth,21.208,119.54250000000002,108.720,3,0.45,10.822499999999993,18.64,Medium,2011,76,9.053
ID-2011-72894,2011-02-28,2011-03-03,"First Class","Paul Stevenson","Home Office",Seoul,"South Korea",APAC,"North Asia",TEC-AC-10003668,Technology,Accessories,"Belkin Memory Card",Bluetooth,41.085,114.81,165.360,2,0.5,-50.54999999999998,16.32,Critical,2011,75,-44.029
IN-2011-56213,2011-02-28,2011-03-04,"Second Class","Deborah Brumfield","Home Office","National Capital",Philippines,APAC,"Southeast Asia",OFF-BI-10002243,"Office Supplies",Binders,"Wilson Jones 3-Hole Punch",Durable,17.356,125.3325,84.150,5,0.15,41.18249999999999,7.71,Medium,2011,76,32.859
CA-2011-156545,2011-02-28,2011-03-03,"First Class","Joy Smith",Consumer,Ohio,"United States",US,East,OFF-AR-10003560,"Office Supplies",Art,"Zebra Zazzle Fluorescent Highlighters","Zebra Zazzle Fluorescent Highlighters",1.484,19.456000000000003,16.051,4,0.2,3.404799999999998,3.38,Medium,2011,75,17.501
ID-2011-56129,2011-02-28,2011-03-07,"Standard Class","Sally Hughsby",Corporate,Queensland,Australia,APAC,Oceania,OFF-AR-10000578,"Office Supplies",Art,"BIC Pencil Sharpener",Fluorescent,16.012,18.162,28.170,1,0.4,-10.008,2.15,Medium,2011,79,-55.104
CA-2011-1800,2011-03-01,2011-03-04,"First Class","Tom Prescott",Consumer,Ontario,Canada,Canada,Canada,OFF-FEL-10001405,"Office Supplies",Storage,"Fellowes File Cart",Industrial,-26.570,551.1600000000001,479.520,4,0,71.64,164.36,High,2011,3,12.998
ES-2011-1705541,2011-03-01,2011-03-06,"Standard Class","Todd Sumrall",Corporate,England,"United Kingdom",EU,North,FUR-BO-10000259,Furniture,Bookcases,"Safco Classic Bookcase",Traditional,287.750,1314.45,972.720,3,0,341.73,150.4,High,2011,5,25.998
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,TEC-LOG-10003896,Technology,Accessories,"Logitech Router",Erganomic,98.580,1470.7800000000002,1206.180,6,0,264.6,146.55,Medium,2011,4,17.990
ES-2011-3893444,2011-03-01,2011-03-05,"Standard Class","Tom Boeckenhauer",Consumer,Berlin,Germany,EU,Central,OFF-AP-10002568,"Office Supplies",Appliances,"Hamilton Beach Toaster",Black,-35.118,364.416,318.960,8,0.2,45.456,80.67,High,2011,4,12.474
CA-2011-113880,2011-03-01,2011-03-05,"Standard Class","Vicky Freymann","Home Office",Illinois,"United States",US,Central,FUR-CH-10000863,Furniture,Chairs,"Novimex Swivel Fabric Task Chair","Novimex Swivel Fabric Task Chair",35.636,634.116,806.233,6,0.3,-172.11720000000005,70.05,High,2011,4,-27.143
CA-2011-1800,2011-03-01,2011-03-04,"First Class","Tom Prescott",Consumer,Ontario,Canada,Canada,Canada,FUR-HAR-10001792,Furniture,Chairs,"Harbour Creations Bag Chairs",Red,-4.190,246.48,140.520,4,0,105.96,65.81,High,2011,3,42.989
ES-2011-1705541,2011-03-01,2011-03-06,"Standard Class","Todd Sumrall",Corporate,England,"United Kingdom",EU,North,FUR-CH-10002830,Furniture,Chairs,"Office Star Rocking Chair",Red,76.510,704.55,415.800,5,0,288.75,64.4,High,2011,5,40.984
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,OFF-FEL-10002867,"Office Supplies",Storage,"Fellowes Lockers","Single Width",146.580,1244.16,1032.660,6,0,211.5,60.78,Medium,2011,4,16.999
IN-2011-59986,2011-03-01,2011-03-03,"First Class","Katherine Hughes",Consumer,"South Australia",Australia,APAC,Oceania,TEC-MA-10002520,Technology,Machines,"Panasonic Receipt Printer",White,51.709,214.758,207.600,2,0.1,7.157999999999998,55.67,High,2011,2,3.333
CA-2011-104269,2011-03-01,2011-03-06,"Second Class","Dave Brooks",Consumer,Washington,"United States",US,West,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair","Global Deluxe High-Back Manager's Chair",180.894,457.568,406.092,2,0.2,51.47639999999994,47.89,Medium,2011,5,11.250
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,TEC-SHA-10004874,Technology,Copiers,"Sharp Fax Machine",High-Speed,250.970,587.6999999999999,464.340,2,0,123.36,42.88,Medium,2011,4,20.990
CA-2011-168312,2011-03-01,2011-03-07,"Standard Class","Giulietta Weimer",Consumer,Texas,"United States",US,Central,FUR-TA-10001866,Furniture,Tables,"Bevis Round Conference Room Tables and Bases","Bevis Round Conference Room Tables and Bases",92.803,376.509,419.539,3,0.3,-43.029600000000045,32.7,Medium,2011,6,-11.429
ES-2011-1705541,2011-03-01,2011-03-06,"Standard Class","Todd Sumrall",Corporate,England,"United Kingdom",EU,North,OFF-AR-10004151,"Office Supplies",Art,"BIC Sketch Pad",Blue,23.270,194.64,159.720,4,0,34.92,25.39,High,2011,5,17.941
CA-2011-131009,2011-03-01,2011-03-05,"Standard Class","Shahid Collister",Consumer,Texas,"United States",US,Central,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair","Harbour Creations Steel Folding Chair",35.155,362.25,362.250,6,0.3,0,25.22,Medium,2011,4,0.000
UP-2011-3090,2011-03-01,2011-03-01,"Same Day","Bryan Spruell","Home Office",Kherson,Ukraine,EMEA,EMEA,FUR-HON-10002424,Furniture,Chairs,"Hon Steel Folding Chair",Red,57.000,162.84,86.340,2,0,76.5,24.42,Medium,2011,0,46.979
UP-2011-3090,2011-03-01,2011-03-01,"Same Day","Bryan Spruell","Home Office",Kherson,Ukraine,EMEA,EMEA,OFF-FEL-10002897,"Office Supplies",Storage,"Fellowes Shelving","Single Width",38.350,115.74,85.680,2,0,30.06,19.52,Medium,2011,0,25.972
CA-2011-1800,2011-03-01,2011-03-04,"First Class","Tom Prescott",Consumer,Ontario,Canada,Canada,Canada,TEC-APP-10004912,Technology,Phones,"Apple Speaker Phone","with Caller ID",105.110,493.2000000000001,369.960,4,0,123.24,18.19,High,2011,3,24.988
ES-2011-1517387,2011-03-01,2011-03-08,"Standard Class","Chris McAfee",Consumer,Alsace,France,EU,Central,OFF-AR-10001418,"Office Supplies",Art,"BIC Markers",Easy-Erase,10.220,106.8,76.920,4,0,29.880000000000003,16.48,Low,2011,7,27.978
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,TEC-KON-10002194,Technology,Machines,"Konica Printer",White,250.030,266.25000000000006,186.390,1,0,79.86,16.22,Medium,2011,4,29.994
IN-2011-56738,2011-03-01,2011-03-05,"Standard Class","Randy Ferguson",Corporate,Aichi,Japan,APAC,"North Asia",FUR-FU-10002210,Furniture,Furnishings,"Tenex Clock",Black,34.340,351.75,292.110,7,0,59.64,15.91,Medium,2011,4,16.955
IN-2011-26946,2011-03-01,2011-03-06,"Standard Class","Logan Haushalter",Consumer,"Sumatera Selatan",Indonesia,APAC,"Southeast Asia",FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool",Red,104.454,238.929,176.760,2,0.27,62.16899999999998,15.01,Medium,2011,5,26.020
IN-2011-26946,2011-03-01,2011-03-06,"Standard Class","Logan Haushalter",Consumer,"Sumatera Selatan",Indonesia,APAC,"Southeast Asia",OFF-EN-10004495,"Office Supplies",Envelopes,"Kraft Peel and Seal",Security-Tint,-2.448,109.1853,183.600,9,0.47,-74.41470000000001,14.58,Medium,2011,5,-68.155
ES-2011-2010166,2011-03-01,2011-03-05,"Standard Class","Lori Olson",Corporate,Berlin,Germany,EU,Central,TEC-AC-10004791,Technology,Accessories,"Belkin Keyboard",USB,61.461,151.36200000000002,156.420,2,0.1,-5.058000000000002,14.22,Medium,2011,4,-3.342
ID-2011-50144,2011-03-01,2011-03-05,"Standard Class","Logan Haushalter",Consumer,Tasmania,Australia,APAC,Oceania,TEC-PH-10001619,Technology,Phones,"Cisco Signal Booster","Full Size",77.912,91.872,137.820,1,0.4,-45.94800000000001,13.96,High,2011,4,-50.013
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,FUR-SAF-10004530,Furniture,Bookcases,"Safco Floating Shelf Set",Traditional,184.410,196.74,110.190,1,0,86.55000000000001,12.33,Medium,2011,4,43.992
ES-2011-3893444,2011-03-01,2011-03-05,"Standard Class","Tom Boeckenhauer",Consumer,Berlin,Germany,EU,Central,OFF-ST-10000875,"Office Supplies",Storage,"Smead Shelving","Single Width",27.738,117.50400000000002,80.820,3,0.2,36.684,11.43,High,2011,4,31.219
CA-2011-168312,2011-03-01,2011-03-07,"Standard Class","Giulietta Weimer",Consumer,Texas,"United States",US,Central,OFF-ST-10003692,"Office Supplies",Storage,"Recycled Steel Personal File for Hanging File Folders","Recycled Steel Personal File for Hanging File Folders",37.294,137.352,128.768,3,0.2,8.584499999999991,8.49,Medium,2011,6,6.250
UP-2011-3090,2011-03-01,2011-03-01,"Same Day","Bryan Spruell","Home Office",Kherson,Ukraine,EMEA,EMEA,OFF-STA-10000298,"Office Supplies",Art,"Stanley Canvas",Blue,41.050,98.94,83.160,2,0,15.78,8.42,Medium,2011,0,15.949
ES-2011-3893444,2011-03-01,2011-03-05,"Standard Class","Tom Boeckenhauer",Consumer,Berlin,Germany,EU,Central,OFF-ST-10000988,"Office Supplies",Storage,"Fellowes Folders",Blue,12.900,63.36,39.600,3,0.2,23.76,8.22,High,2011,4,37.500
CA-2011-131009,2011-03-01,2011-03-05,"Standard Class","Shahid Collister",Consumer,Texas,"United States",US,Central,OFF-ST-10001469,"Office Supplies",Storage,"Fellowes Bankers Box Recycled Super Stor/Drawer","Fellowes Bankers Box Recycled Super Stor/Drawer",35.184,129.552,152.224,3,0.2,-22.671600000000005,8,Medium,2011,4,-17.500
CA-2011-131009,2011-03-01,2011-03-05,"Standard Class","Shahid Collister",Consumer,Texas,"United States",US,Central,FUR-FU-10001095,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame","DAX Black Cherry Wood-Tone Poster Frame",3.212,63.55200000000001,98.506,6,0.6,-34.9536,7.38,Medium,2011,4,-55.001
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,TEC-STA-10004927,Technology,Machines,"StarTech Receipt Printer",Wireless,103.710,221.16,205.680,2,0,15.48,6.87,Medium,2011,4,6.999
CA-2011-1800,2011-03-01,2011-03-04,"First Class","Tom Prescott",Consumer,Ontario,Canada,Canada,Canada,OFF-ACC-10004692,"Office Supplies",Binders,"Acco 3-Hole Punch",Recycled,23.780,30.480000000000004,27.750,1,0,2.73,6.7,High,2011,3,8.957
ES-2011-1416586,2011-03-01,2011-03-04,"Second Class","Ed Ludwig","Home Office","North Rhine-Westphalia",Germany,EU,Central,TEC-MA-10001825,Technology,Machines,"Epson Calculator",Durable,40.440,46.53,33.990,1,0,12.54,6.09,Medium,2011,3,26.950
IN-2011-59986,2011-03-01,2011-03-03,"First Class","Katherine Hughes",Consumer,"South Australia",Australia,APAC,Oceania,OFF-SU-10001770,"Office Supplies",Supplies,"Acme Scissors","Easy Grip",18.914,24.354,15.450,1,0.1,8.904,5.44,High,2011,2,36.561
ID-2011-50144,2011-03-01,2011-03-05,"Standard Class","Logan Haushalter",Consumer,Tasmania,Australia,APAC,Oceania,OFF-PA-10000116,"Office Supplies",Paper,"Xerox Parchment Paper",Premium,4.056,23.868,31.500,3,0.4,-7.632,3.9,High,2011,4,-31.976
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,OFF-ELD-10002578,"Office Supplies",Storage,"Eldon Box","Single Width",6.560,61.74,43.920,6,0,17.82,3.73,Medium,2011,4,28.863
ES-2011-1705541,2011-03-01,2011-03-06,"Standard Class","Todd Sumrall",Corporate,England,"United Kingdom",EU,North,OFF-AR-10004884,"Office Supplies",Art,"Sanford Pens",Fluorescent,8.810,37.08,26.730,3,0,10.35,3.55,High,2011,5,27.913
ES-2011-1416586,2011-03-01,2011-03-04,"Second Class","Ed Ludwig","Home Office","North Rhine-Westphalia",Germany,EU,Central,OFF-AR-10000505,"Office Supplies",Art,"Binney & Smith Pens",Easy-Erase,8.860,146.52,146.520,12,0,0,3.35,Medium,2011,3,0.000
ES-2011-1416586,2011-03-01,2011-03-04,"Second Class","Ed Ludwig","Home Office","North Rhine-Westphalia",Germany,EU,Central,OFF-ST-10000127,"Office Supplies",Storage,"Fellowes Shelving","Wire Frame",47.919,102.438,67.200,2,0.1,35.238,3.3,Medium,2011,3,34.399
CA-2011-1800,2011-03-01,2011-03-04,"First Class","Tom Prescott",Consumer,Ontario,Canada,Canada,Canada,OFF-OIC-10002161,"Office Supplies",Fasteners,"OIC Push Pins","Assorted Sizes",9.260,12.36,9.900,1,0,2.46,3.1,High,2011,3,19.903
CA-2011-1800,2011-03-01,2011-03-04,"First Class","Tom Prescott",Consumer,Ontario,Canada,Canada,Canada,OFF-HON-10001783,"Office Supplies",Labels,"Hon Shipping Labels","5000 Label Set",9.520,11.76,6.120,1,0,5.64,2.24,High,2011,3,47.959
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,FUR-NOV-10004962,Furniture,Chairs,"Novimex Bag Chairs",Adjustable,46.240,48.45,36.360,1,0,12.09,2.21,Medium,2011,4,24.954
CA-2011-131009,2011-03-01,2011-03-05,"Standard Class","Shahid Collister",Consumer,Texas,"United States",US,Central,OFF-FA-10004395,"Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth","Plymouth Boxed Rubber Bands by Plymouth",1.718,18.84,22.372,5,0.2,-3.5325,2.05,Medium,2011,4,-18.747
CA-2011-113880,2011-03-01,2011-03-05,"Standard Class","Vicky Freymann","Home Office",Illinois,"United States",US,Central,OFF-PA-10003036,"Office Supplies",Paper,"Black Print Carbonless 8 1/2" x 8 1/4" Rapid Memo Book","Black Print Carbonless 8 1/2" x 8 1/4" Rapid Memo Book",3.884,17.472,11.794,3,0.2,5.678399999999998,1.94,High,2011,4,32.498
UP-2011-3090,2011-03-01,2011-03-01,"Same Day","Bryan Spruell","Home Office",Kherson,Ukraine,EMEA,EMEA,OFF-HON-10000137,"Office Supplies",Labels,"Hon Round Labels","Laser Printer Compatible",4.720,13.32,7.860,2,0,5.46,1.94,Medium,2011,0,40.991
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,OFF-TEN-10001585,"Office Supplies",Storage,"Tenex Box","Single Width",15.390,16.53,9.120,1,0,7.41,1.14,Medium,2011,4,44.828
IN-2011-59986,2011-03-01,2011-03-03,"First Class","Katherine Hughes",Consumer,"South Australia",Australia,APAC,Oceania,OFF-BI-10004436,"Office Supplies",Binders,"Acco Hole Reinforcements",Recycled,5.268,12.636,13.800,2,0.1,-1.164,1.05,High,2011,2,-9.212
IN-2011-52146,2011-03-01,2011-03-05,"Standard Class","Brian DeCherney",Consumer,Victoria,Australia,APAC,Oceania,OFF-BI-10000583,"Office Supplies",Binders,"Wilson Jones Hole Reinforcements",Clear,2.571,21.546,17.280,6,0.1,4.265999999999999,1.02,Medium,2011,4,19.799
ES-2011-3227800,2011-03-01,2011-03-05,"Standard Class","Jeremy Farry",Consumer,Lazio,Italy,EU,South,OFF-BI-10003650,"Office Supplies",Binders,"Ibico Index Tab",Clear,7.940,17.82,14.640,2,0,3.18,0.97,Medium,2011,4,17.845
UP-2011-3730,2011-03-01,2011-03-05,"Standard Class","Ruben Dartt",Consumer,Vinnytsya,Ukraine,EMEA,EMEA,OFF-TEN-10003211,"Office Supplies",Storage,"Tenex Box","Wire Frame",14.760,31.14,16.860,2,0,14.28,0.81,Medium,2011,4,45.857
NI-2011-190,2011-03-01,2011-03-06,"Standard Class","Edward Hooks",Corporate,Kano,Nigeria,Africa,Africa,OFF-HOO-10002386,"Office Supplies",Appliances,"Hoover Toaster",Silver,24.527,25.317000000000007,54.030,1,0.7,-28.713000000000008,0.79,Medium,2011,5,-113.414
